"Parameter","Environment","Ab_BP","Ab_BPsd","Ab_BPCIl","Ab_BPCIu","v1970","v2010","p","R2"
"Straw","2015/QLB/HN_WF_RF",-0.0818128151893869,0.0298493429457701,-0.140712458738414,-0.0229131716403603,115.24118001732,111.968667409745,0,0.04
"Straw","2015/QLB/LN_NF_RF",0.13847145546345,0.0234313702611555,0.0922359534373356,0.184706957489564,102.586484633751,108.125342852289,4e-04,0.16
"Straw","2016/GGE/HN_NF_RF",0.067367379750627,0.0309584531116991,0.00627920583600731,0.128455553665247,71.6793512462845,74.3740464363096,0.3254,0.03
"Straw","2016/GGE/HN_WF_RF",-0.0519603512231789,0.0165215954383369,-0.0845612725884236,-0.0193594298579343,83.0199494703781,80.9415354214509,0,0.05
"Straw","2016/GGE/LN_NF_RF",-0.106219229631947,0.0109410980632725,-0.127808541568645,-0.0846299176952491,65.7752789576414,61.5265097723635,0,0.34
"Straw","2016/HAN/HN_NF_RF",0.130022602139162,0.0165966968612424,0.0972734883313834,0.16277171594694,60.8841765457803,66.0850806313468,0,0.25
"Straw","2016/HAN/HN_WF_RF",0.0168846855219983,0.0177807861236831,-0.018200909715696,0.0519702807596926,74.3141432051322,74.9895306260122,0.2497,0
"Straw","2016/HAN/LN_NF_RF",0.109453941071748,0.0188405070767612,0.0722772717855855,0.146630610357911,63.2831889943174,67.6613466371874,1e-04,0.16
"Straw","2016/KAL/HN_NF_RF",-0.105557895164011,0.0302294367794729,-0.165214394876586,-0.0459013954514352,87.4717118294127,83.2493960228523,0,0.06
"Straw","2016/KAL/HN_WF_RF",-0.0546299169794137,0.0389836212198168,-0.13161873134091,0.0223588973820825,93.2244566795204,91.0392600003439,0.0109,0.01
"Straw","2016/KAL/LN_NF_RF",-0.0999098134058688,0.0300031822115761,-0.159144224664604,-0.0406754021471334,82.4732202953332,78.4768277590984,0,0.06
"Straw","2016/KIE/HN_NF_RF",0.059236861334788,0.0169605032858993,0.0257698734762454,0.0927038491933306,59.7922163493665,62.1616908027581,0.0951,0.06
"Straw","2016/KIE/HN_WF_RF",-0.0342062694998827,0.0166348855844941,-0.0670307384734749,-0.00138180052629051,73.2851337238287,71.9168829438334,0,0.02
"Straw","2016/KIE/LN_NF_RF",-0.104862428410496,0.0151392894291616,-0.134735740951518,-0.0749891158694726,70.0337668627793,65.8392697263594,0,0.21
"Straw","2016/QLB/HN_NF_RF",0.309181910852826,0.0381514015625283,0.233900389346265,0.384463432359387,104.158734624052,116.526011058165,0,0.27
"Straw","2016/QLB/HN_WF_RF",-0.0486327505680457,0.0190897356928412,-0.086301205441449,-0.0109642956946425,129.726578474226,127.781268451504,0,0.03
"Straw","2016/QLB/LN_NF_RF",0.413474742601827,0.026798868166815,0.360594389911637,0.466355095292017,88.5295481918349,105.068537895908,0,0.57
"Straw","2017/GGE/HN_NF_RF",-0.0744223558188404,0.0194770649427312,-0.112855100706804,-0.0359896109308771,78.9540217870866,75.977127554333,0,0.08
"Straw","2017/GGE/HN_WF_RF",0.0451280005789507,0.022209324294436,0.00130387732157799,0.0889521238363235,67.8732172224262,69.6783372455843,0.6364,0.02
"Straw","2017/GGE/LN_NF_RF",-0.0942776475798563,0.0108839806129258,-0.115754253602995,-0.0728010415567181,76.7232023661944,72.9520964630001,0,0.29
"Straw","2017/HAN/HN_NF_RF",0.0398010458214169,0.014822209887961,0.0105534044044565,0.0690486872383774,62.8974953957583,64.489537228615,0.6014,0.04
"Straw","2017/HAN/HN_WF_RF",0.0449932708619195,0.0206811398724176,0.00418460820941117,0.0858019335144279,62.8013785565443,64.6011093910211,0.5329,0.03
"Straw","2017/HAN/LN_NF_RF",0.00267780981483162,0.0142056222495499,-0.0253531618688912,0.0307087814985545,64.468472485964,64.5755848785572,0.0386,0
"Straw","2017/KAL/HN_NF_RF",-0.0180315265787602,0.0380326664262569,-0.0930787562546486,0.0570157030971282,72.9515007212897,72.2302396581393,0.1555,0
"Straw","2017/KAL/HN_WF_RF",-0.255001358572678,0.0151209407005843,-0.284838464836908,-0.225164252308448,78.5817716340762,68.381717291169,0,0.61
"Straw","2017/KAL/LN_NF_RF",-0.340839084021658,0.0143278680360561,-0.369111274859305,-0.31256689318401,73.5850003892316,59.9514370283654,0,0.76
"Straw","2017/KIE/HN_NF_RF",0.02419844775675,0.018134200270522,-0.0115886203622559,0.0599855158757558,73.4653296311721,74.4332675414421,0.4778,0.01
"Straw","2017/KIE/HN_WF_RF",0.0463688475182375,0.0176655169670872,0.0115093868954656,0.0812283081410095,77.4177185150977,79.2724724158272,0.6938,0.04
"Straw","2017/KIE/LN_NF_RF",0.0365111530024954,0.015652701030506,0.0056200092583091,0.0674022967466817,69.3163429001868,70.7767890202866,0.9336,0.03
"Straw","2017/QLB/HN_NF_RF",0.0524367299828544,0.0433356153946239,-0.033074442050591,0.1379479020163,104.131568134484,106.229037333799,0.9924,0.01
"Straw","2017/QLB/HN_WF_RF",-0.423792778207041,0.0330678122435304,-0.489043204577518,-0.358542351836564,135.033267106948,118.081555978666,0,0.48
"Straw","2017/QLB/LN_NF_RF",0.0896383251792442,0.0158796397404459,0.0583041305841246,0.120972519774364,90.1787803663101,93.7643133734799,0.0071,0.15
"Stripe_rust","2015/HAN/HN_NF_RF",-0.0417458827180189,0.00495195926911704,-0.0515172413824355,-0.0319745240536023,3.98286969296115,2.31303438424038,0,0.28
"Stripe_rust","2015/HAN/LN_NF_RF",-0.111529572958903,0.0119209339667302,-0.135052327301855,-0.0880068186159502,5.95463263079256,1.49344971243647,0,0.33
"Stripe_rust","2015/KAL/HN_NF_RF",-0.0246533974732712,0.00168835736535305,-0.0279849162669457,-0.0213218786795967,2.85195934349218,1.86582344456133,0,0.54
"Stripe_rust","2015/KAL/HN_WF_RF",-0.0148743529146688,0.00137719466547782,-0.0175918758779593,-0.0121568299513783,2.07775161548367,1.48277749889692,0,0.39
"Stripe_rust","2015/KAL/LN_NF_RF",-0.0351087723630336,0.00208418903530357,-0.0392213584086024,-0.0309961863174649,3.84984924870014,2.4454983541788,0,0.61
"Stripe_rust","2015/KIE/HN_NF_RF",-0.00310875215236304,0.000942802306380546,-0.00496911872337608,-0.00124838558135001,0.222489507210628,0.0981394211161062,9e-04,0.06
"Stripe_rust","2015/KIE/LN_NF_RF",0.0016334952265783,0.000975124452483531,-0.000290650399392969,0.00355764085254956,0.0580910682260605,0.123430877289192,0.1068,0.02
"Stripe_rust","2015/QLB/HN_NF_RF",-0.216069957544432,0.0152564664732692,-0.246174487440644,-0.185965427648219,18.0644892106459,9.42169090886864,0,0.53
"Stripe_rust","2015/QLB/LN_NF_RF",-0.216117997238141,0.0146335108107768,-0.244993291819717,-0.187242702656566,20.4477558064624,11.8030359169368,0,0.55
"Stripe_rust","2016/GGE/HN_NF_RF",-0.0138266740277262,0.00120269922687248,-0.0161998772130753,-0.0114534708423771,1.52628907158761,0.973222110478559,0,0.42
"Stripe_rust","2016/GGE/HN_WF_RF",-0.00460091858840016,0.000389100433890799,-0.005368703557824,-0.00383313361897633,0.581659890626947,0.397623147090941,0,0.44
"Stripe_rust","2016/GGE/LN_NF_RF",-0.00934737543373927,0.00104301439890175,-0.0114054835945596,-0.00728926727291889,1.27537410540372,0.901479088054156,0,0.31
"Stripe_rust","2016/HAN/HN_NF_RF",-0.0839121681523834,0.0105216304001125,-0.104673773566852,-0.0631505627379148,5.41113991957096,2.05465319347562,0,0.26
"Stripe_rust","2016/HAN/LN_NF_RF",-0.110110971228225,0.00951181278060726,-0.128879973390205,-0.0913419690662445,6.4042157154189,1.99977686628992,0,0.43
"Stripe_rust","2016/KAL/HN_NF_RF",-0.0115672711393626,0.00119995601794528,-0.0139350613403024,-0.00919948093842274,1.82176867026667,1.35907782469217,0,0.34
"Stripe_rust","2016/KAL/HN_WF_RF",-0.00963611739360701,0.00122544627528619,-0.0120542057560199,-0.00721802903119408,1.64783162360084,1.26238692785656,0,0.26
"Stripe_rust","2016/KAL/LN_NF_RF",-0.0294468391525242,0.00191411318084767,-0.0332238262798203,-0.025669852025228,2.96778775674854,1.78991419064757,0,0.57
"Stripe_rust","2016/KIE/HN_NF_RF",-0.0314174972492502,0.0133781285840217,-0.0578156329262562,-0.00501936157224418,3.53042507000416,2.27372518003415,0.0154,0.03
"Stripe_rust","2016/KIE/LN_NF_RF",-0.0166964482261149,0.0106631554476312,-0.037737315226584,0.00434441877435421,2.41013828935692,1.74228036031232,0.0995,0.01
"Stripe_rust","2016/QLB/HN_NF_RF",-0.112014647905367,0.0106928181895063,-0.133114046342401,-0.090915249468333,10.6665652818069,6.1859793655922,0,0.38
"Stripe_rust","2016/QLB/LN_NF_RF",-0.066294093937291,0.00829692331354447,-0.0826658387562379,-0.0499223491183442,6.1580411401747,3.50627738268307,0,0.26
"Stripe_rust","2017/GGE/HN_WF_RF",-8.17512878631509e-05,0.000140741572305937,-0.000359466896424777,0.000195964320698476,0.509232774185211,0.505962722670685,0.0183,0
"Stripe_rust","2017/GGE/LN_NF_RF",-0.00565995205045276,0.0011696447566958,-0.00796793113640892,-0.0033519729644966,0.906247559007047,0.679849476988936,0,0.12
"Stripe_rust","2017/HAN/HN_NF_RF",-0.0837145568960208,0.00935746559410537,-0.102178996432141,-0.0652501173599006,5.61441624059725,2.26583396475641,0,0.31
"Stripe_rust","2017/HAN/LN_NF_RF",-0.12008528571775,0.0094284200076453,-0.1386897346897,-0.101480836745799,5.99933130883099,1.19591988012101,0,0.47
"Stripe_rust","2017/QLB/HN_NF_RF",-0.0482055341896562,0.00771533054624443,-0.0634296622336911,-0.0329814061456213,5.89514728154022,3.96692591395397,0,0.18
"Stripe_rust","2017/QLB/LN_NF_RF",-0.0594346874787845,0.00705175443504242,-0.0733494266867417,-0.0455199482708274,5.27039410093077,2.89300660177939,0,0.28
"TGW","2015/GGE/HN_WF_RF",0.0275991505156563,0.00555232156133225,0.0166418815448807,0.038556419486432,45.0858964352877,46.189862455914,0.4041,0.12
"TGW","2015/HAN/HN_NF_RF",0.110255568438741,0.00725437146552861,0.095941019060949,0.124570117816533,34.6040029219018,39.0142256594514,0,0.56
"TGW","2015/HAN/HN_WF_RF",0.0982201792232399,0.00687572795216994,0.0846527808969636,0.111787577549516,40.1736339267879,44.1024410957175,0,0.53
"TGW","2015/HAN/LN_NF_RF",0.112581944598204,0.00652812182247593,0.0997004534013281,0.125463435795079,40.003131628604,44.5064094125322,0,0.62
"TGW","2015/KIE/HN_NF_RF",0.087432253131581,0.00409113183056237,0.0793595057022663,0.0955050005608958,39.1484185761623,42.6457087014255,0,0.72
"TGW","2015/KIE/HN_WF_RF",0.0844979692278573,0.0042764385091017,0.0760595689487278,0.0929363695069869,38.4023917395782,41.7823105086925,0,0.68
"TGW","2015/KIE/LN_NF_RF",0.0762336876624598,0.00474558128579187,0.0668695603959438,0.0855978149289758,39.5410870735033,42.5904345800016,0,0.59
"TGW","2015/QLB/HN_NF_RF",-0.00359659622000957,0.00506392199556565,-0.0135888831872897,0.00639569074727053,29.0227100054068,28.8788461566065,5e-04,0
"TGW","2015/QLB/HN_WF_RF",0.00118183368306661,0.00540958125561288,-0.0094925187904188,0.011856186156552,29.2591978220089,29.3064711693315,0.0137,0
"TGW","2015/QLB/LN_NF_RF",0.0204337615215424,0.00488156680206052,0.0108013034428338,0.030066219600251,28.6379606636306,29.4553111244923,0.2355,0.09
"TGW","2016/GGE/HN_NF_RF",0.0704036038745251,0.00978072574755664,0.0511039743574369,0.0897032333916134,40.8044828170279,43.6206269720089,0,0.22
"TGW","2016/GGE/HN_WF_RF",0.0664639195210866,0.00641601834170721,0.0538036343678375,0.0791242046743356,47.1732589287575,49.831815709601,0,0.37
"TGW","2016/GGE/LN_NF_RF",0.0412353853919652,0.00676297413098622,0.0278904763810677,0.0545802944028627,42.8628288691284,44.512244284807,0.0051,0.17
"TGW","2016/HAN/HN_NF_RF",0.0104429668576111,0.0062481640125446,-0.00188610295954828,0.0227720366747705,37.6604171427383,38.0781358170427,0.1731,0.02
"TGW","2016/HAN/HN_WF_RF",-0.00347018344753536,0.00584282423055884,-0.0149994243130633,0.00805905741799261,42.676882438905,42.5380751010036,0,0
"TGW","2016/HAN/LN_NF_RF",0.0363530141519215,0.00547338899485513,0.0255527542806128,0.0471532740232302,38.4082686893683,39.8623892554451,0.0028,0.2
"TGW","2016/KAL/HN_NF_RF",0.0734594855716836,0.00759595175152503,0.0584709194450101,0.088448051698357,38.356424993647,41.2948044165143,0,0.34
"TGW","2016/KAL/HN_WF_RF",0.042872077837578,0.00618883711333027,0.0306600736865856,0.0550840819885704,46.4915634754465,48.2064465889496,0.0025,0.21
"TGW","2016/KAL/LN_NF_RF",0.0693530061056112,0.00694596153024463,0.0556470207182633,0.0830589914929591,47.7281276043681,50.5022478485926,0,0.36
"TGW","2016/KIE/HN_NF_RF",0.104771912680478,0.00505132248128736,0.0948044874631274,0.114739337897828,35.6900954784614,39.8809719856805,0,0.71
"TGW","2016/KIE/HN_WF_RF",0.073001310875602,0.0054252798461284,0.0622959814594326,0.0837066402917714,40.4485400969785,43.3685925320026,0,0.5
"TGW","2016/KIE/LN_NF_RF",0.0629090640513501,0.00455800288925611,0.0539150722586208,0.0719030558440795,38.3635090693627,40.8798716314167,0,0.51
"TGW","2016/QLB/HN_NF_RF",0.039764123574568,0.00664680219857658,0.026648448601477,0.052879798547659,22.6444706441145,24.2350355870972,0,0.17
"TGW","2016/QLB/HN_WF_RF",-0.0105743772186166,0.00542202519663169,-0.0212732844600807,0.000124530022847629,33.9530198366361,33.5300447478914,0,0.02
"TGW","2016/QLB/LN_NF_RF",0.0804725000688964,0.00834838827519265,0.0639992030013172,0.0969457971364756,27.6640926256461,30.8829926284019,0,0.34
"TGW","2017/GGE/HN_NF_RF",0.0434318781229636,0.00733961462153385,0.0289491243222864,0.0579146319236408,43.4217979100569,45.1590730349754,0.0046,0.16
"TGW","2017/GGE/HN_WF_RF",0.0183584840161974,0.00559793321581703,0.0073124696492512,0.0294044983831436,45.9554475390465,46.6897868996944,0.3829,0.06
"TGW","2017/GGE/LN_NF_RF",0.036359583688001,0.00577672051196007,0.0249607807175317,0.0477583866584702,45.0425496455768,46.4969329930968,0.0225,0.18
"TGW","2017/HAN/HN_NF_RF",0.0487260420180227,0.00553022581673759,0.0378136299778901,0.0596384540581553,38.3331482349298,40.2821899156507,0,0.3
"TGW","2017/HAN/HN_WF_RF",0.0599392689469047,0.00449786732278563,0.0510639385074978,0.0688145993863115,41.0840000170761,43.4815707749523,0,0.5
"TGW","2017/HAN/LN_NF_RF",0.00423683775381378,0.00476566407224225,-0.00516691748593929,0.0136405929935668,41.7940830032961,41.9635565134487,6e-04,0
"TGW","2017/KAL/HN_NF_RF",0.0429903659123615,0.00630432837978465,0.0305504708346058,0.0554302609901173,45.193788486035,46.9134031225295,0.002,0.21
"TGW","2017/KAL/HN_WF_RF",0.0418034117880364,0.00518844561001329,0.0315654109865279,0.0520414125895449,46.0739561050672,47.7460925765887,6e-04,0.27
"TGW","2017/KAL/LN_NF_RF",0.0640794574001734,0.00588286036645199,0.0524712159972644,0.0756876988030824,47.1162228277401,49.6794011237471,0,0.4
"TGW","2017/KIE/HN_NF_RF",0.0635618684342909,0.00483106036531282,0.0540290712133364,0.0730946656552454,36.3393145708739,38.8817893082456,0,0.49
"TGW","2017/KIE/HN_WF_RF",0.0465428689666302,0.00476042939579195,0.0371494429517977,0.0559362949814627,39.9611794197108,41.822894178376,0,0.35
"TGW","2017/KIE/LN_NF_RF",0.0524544881503806,0.00424316830999405,0.0440811009005423,0.0608278754002188,38.1124657516267,40.2106452776419,0,0.46
"TGW","2017/QLB/HN_NF_RF",0.0141037132479979,0.0057712373862556,0.00271572975017548,0.0254916967458203,22.7613858170416,23.3255343469615,0.6639,0.03
"TGW","2017/QLB/HN_WF_RF",0.00423472228619687,0.00504756522043392,-0.00572528898822725,0.014194733560621,31.9531319685023,32.1225208599502,0.0204,0
"TGW","2017/QLB/LN_NF_RF",-0.0237196073967103,0.00451016750205979,-0.0326192089289903,-0.0148200058644304,28.0205540862348,27.0717697903664,0,0.13
"TGW_bio","2015/GGE/HN_WF_RF",0.0492439090623251,0.00608221758963897,0.0372422898418215,0.0612455282828286,39.9633242359803,41.9330805984733,0,0.27
"TGW_bio","2015/HAN/HN_NF_RF",0.111122546697102,0.00823232044938322,0.0948782782409768,0.127366815153227,31.4421830605577,35.8870849284418,0,0.5
"TGW_bio","2015/HAN/HN_WF_RF",0.0975613694982796,0.00656830020926858,0.0846005970701636,0.110522141926396,37.6400878610926,41.5425426410237,0,0.55
"TGW_bio","2015/HAN/LN_NF_RF",0.100737223764056,0.0071766765147436,0.0865759844579505,0.114898463070162,38.1377651397366,42.1672540902989,0,0.52
"TGW_bio","2015/KIE/HN_NF_RF",0.0969995719182358,0.00485845489532468,0.0874127189662783,0.106586424870193,39.1899640368154,43.0699469135449,0,0.69
"TGW_bio","2015/KIE/HN_WF_RF",0.0881873943589866,0.00475253736087853,0.078809541150702,0.0975652475672713,38.7782995099313,42.3057952842907,0,0.66
"TGW_bio","2015/KIE/LN_NF_RF",0.0955018409015629,0.00506188105279304,0.0855135811854699,0.105490100617656,39.0126331168377,42.8327067529002,0,0.66
"TGW_bio","2015/QLB/HN_NF_RF",0.0113945151060217,0.00649370985798698,-0.00141907334184173,0.0242081035538852,28.830659587281,29.2864401915219,0.6236,0.02
"TGW_bio","2015/QLB/HN_WF_RF",0.010952566067179,0.00586961922157971,-0.000629547500535231,0.0225346796348933,29.1580315845296,29.5961342272168,0.5191,0.02
"TGW_bio","2015/QLB/LN_NF_RF",0.030631589088787,0.00514265192763121,0.0204839497928568,0.0407792283847172,30.0156259179939,31.2408894815453,0.0036,0.16
"TGW_bio","2016/GGE/HN_NF_RF",0.0391752870015111,0.00863448263057482,0.022137459733585,0.0562131142694372,34.0222439947922,35.5892554748526,0.0133,0.1
"TGW_bio","2016/GGE/HN_WF_RF",0.03133158299073,0.00589869886489421,0.0196920885745036,0.0429710774069564,40.054808265514,41.3080715851432,0.0678,0.14
"TGW_bio","2016/GGE/LN_NF_RF",0.0105358938967557,0.00560463219525253,-0.000523339102895677,0.0215951268964072,36.5536141150605,36.9750498709307,0.1603,0.02
"TGW_bio","2016/HAN/HN_NF_RF",-0.00493196204559515,0.00761346940091238,-0.0199550945379875,0.0100911704467972,38.9465587263714,38.7492802445476,0.0016,0
"TGW_bio","2016/HAN/HN_WF_RF",0.0076220956094585,0.00689450789924233,-0.00598235988723669,0.0212265511061537,41.9615355743497,42.2664193987281,0.0522,0.01
"TGW_bio","2016/HAN/LN_NF_RF",0.0209149285861295,0.00583368460387297,0.00940372231368941,0.0324261348585695,38.9600583084926,39.7966554519378,0.8478,0.07
"TGW_bio","2016/KIE/HN_NF_RF",0.119197960692882,0.00616228613583791,0.10703834774906,0.131357573636703,34.3910837873435,39.1590022150588,0,0.68
"TGW_bio","2016/KIE/HN_WF_RF",0.0735931026072997,0.00588663287885377,0.0619774171666391,0.0852087880479604,39.5859554381561,42.5296795424481,0,0.46
"TGW_bio","2016/KIE/LN_NF_RF",0.0540386445750279,0.00420614409049199,0.0457389514093889,0.0623383377406669,36.8801044266715,39.0416502096726,0,0.48
"TGW_bio","2016/QLB/HN_NF_RF",0.036305357231706,0.00799832672395598,0.0205228124069992,0.0520879020564128,24.1008312518138,25.553045541082,0.0034,0.1
"TGW_bio","2016/QLB/HN_WF_RF",0.00794671268364552,0.00715101817181114,-0.00616389678931693,0.022057322156608,34.2548327998765,34.5727013072223,0.195,0.01
"TGW_bio","2016/QLB/LN_NF_RF",0.125787207800399,0.0102029397013883,0.105654452695679,0.145919962905118,28.958352966736,33.989841278752,0,0.46
"TGW_bio","2017/HAN/HN_NF_RF",0.0374132575780672,0.0075050875189651,0.0226039875557957,0.0522225276003386,36.2602289737491,37.7567592768718,0.0135,0.12
"TGW_bio","2017/HAN/HN_WF_RF",0.0362072314339269,0.00540168079690016,0.0255484683890898,0.046865994478764,39.6589334938959,41.107222751253,0.0038,0.2
"TGW_bio","2017/HAN/LN_NF_RF",-0.00135879484142926,0.00520069114816653,-0.0116209589162668,0.00890336923340826,40.0513714821288,39.9970196884716,1e-04,0
"TGW_bio","2017/KIE/HN_NF_RF",0.0566711431811248,0.00441830192374413,0.0479524839866483,0.0653898023756013,35.3699422697545,37.6367879969995,0,0.48
"TGW_bio","2017/KIE/HN_WF_RF",0.047061551973015,0.00532681177785645,0.0365505227842482,0.0575725811617819,38.918094400448,40.8005564793687,0,0.3
"TGW_bio","2017/KIE/LN_NF_RF",0.0351087801219,0.00533294405784186,0.0245852526341881,0.0456323076096119,37.7407974328314,39.1451486377074,0.0036,0.19
"TGW_bio","2017/QLB/HN_NF_RF",0.0394946598668722,0.00681402148573355,0.026049022642151,0.0529402970915934,15.7160797493015,17.2958661439764,0,0.16
"TGW_bio","2017/QLB/HN_WF_RF",0.02219923108822,0.00646127060552158,0.00944965277319873,0.0349488094032414,22.9160162010273,23.8039854445561,0.1089,0.06
"TGW_bio","2017/QLB/LN_NF_RF",-0.0601177503745317,0.0055701689413151,-0.0711089794192505,-0.049126521329813,29.1754673118183,26.770757296837,0,0.39
"tinfect","2015/HAN/HN_NF_RF",-0.0151682042963992,0.00613070484348548,-0.0272655000607188,-0.00307090853207969,6.51180852266174,5.90508035080577,0.0034,0.03
"tinfect","2015/HAN/LN_NF_RF",-0.115252408111236,0.0113807253630774,-0.137709206186573,-0.0927956100358999,7.21272458140382,2.60262825695438,0,0.36
"tinfect","2015/KAL/HN_NF_RF",-0.0246533974732712,0.00168835736535305,-0.0279849162669457,-0.0213218786795967,2.85195934349218,1.86582344456133,0,0.54
"tinfect","2015/KAL/HN_WF_RF",-0.0148743529146688,0.00137719466547782,-0.0175918758779593,-0.0121568299513783,2.07775161548367,1.48277749889692,0,0.39
"tinfect","2015/KAL/LN_NF_RF",-0.0351087723630336,0.00208418903530357,-0.0392213584086024,-0.0309961863174649,3.84984924870014,2.4454983541788,0,0.61
"tinfect","2015/KIE/HN_NF_RF",-0.0129344230053805,0.00148498022499754,-0.0158646317569974,-0.0100042142537636,0.569597823594162,0.0522209033789416,0,0.3
"tinfect","2015/KIE/LN_NF_RF",0.0016334952265783,0.000975124452483531,-0.000290650399392969,0.00355764085254956,0.0580910682260605,0.123430877289192,0.1068,0.02
"tinfect","2015/QLB/HN_NF_RF",-0.345633641692763,0.0135670615220604,-0.3724045856666,-0.318862697718925,34.6976969583619,20.8723512906514,0,0.78
"tinfect","2015/QLB/LN_NF_RF",-0.382544737887689,0.0122387607998553,-0.406694637934163,-0.358394837841214,37.1619210288815,21.860131513374,0,0.84
"tinfect","2016/GGE/HN_NF_RF",-0.019100492177129,0.00195646395154971,-0.0229610471505552,-0.0152399372037028,3.91618795515986,3.1521682680747,0,0.35
"tinfect","2016/GGE/HN_WF_RF",-0.0078413971825466,0.000829207085403667,-0.00947761416217444,-0.00620518020291877,2.03112596171975,1.71747007441788,0,0.33
"tinfect","2016/GGE/LN_NF_RF",-0.0386278338427602,0.00284302892612831,-0.0442377861506805,-0.0330178815348398,3.47583047778053,1.93071712407013,0,0.51
"tinfect","2016/HAN/HN_NF_RF",-0.114106091758781,0.0117228639568972,-0.137238008253204,-0.0909741752643566,8.64611982719592,4.08187615684469,0,0.34
"tinfect","2016/HAN/LN_NF_RF",-0.180199074006612,0.0130030691840752,-0.205857130915161,-0.154541017098063,12.649822270406,5.44185931014158,0,0.52
"tinfect","2016/KAL/HN_NF_RF",-0.0115672711393626,0.00119995601794528,-0.0139350613403024,-0.00919948093842274,1.82176867026667,1.35907782469217,0,0.34
"tinfect","2016/KAL/HN_WF_RF",-0.00963611739360701,0.00122544627528619,-0.0120542057560199,-0.00721802903119408,1.64783162360084,1.26238692785656,0,0.26
"tinfect","2016/KAL/LN_NF_RF",-0.0294468391525242,0.00191411318084767,-0.0332238262798203,-0.025669852025228,2.96778775674854,1.78991419064757,0,0.57
"tinfect","2016/KIE/HN_NF_RF",-0.387563345720254,0.0168435537568955,-0.420799565163423,-0.354327126277086,21.0419137284824,5.53937989967233,0,0.75
"tinfect","2016/KIE/LN_NF_RF",-0.111923629894471,0.0187793797666291,-0.14897968088815,-0.0748675789007928,9.13680423570818,4.65985903992933,0,0.16
"tinfect","2016/QLB/HN_NF_RF",-0.243718161591092,0.0108073054572622,-0.265043469833711,-0.222392853348473,32.0516319276294,22.3029054639857,0,0.74
"tinfect","2016/QLB/LN_NF_RF",-0.155068788608547,0.00807606412944439,-0.171004727277869,-0.139132849939224,22.9982412767768,16.7954897324349,0,0.67
"tinfect","2017/GGE/HN_WF_RF",-0.0199206018112992,0.00150507112460745,-0.0228904545452896,-0.0169507490773089,3.98933557140269,3.19251149895072,0,0.49
"tinfect","2017/GGE/LN_NF_RF",-0.017844341902327,0.00247446628725851,-0.0227270350509969,-0.0129616487536571,5.8600025684336,5.14622889234052,0,0.22
"tinfect","2017/HAN/HN_NF_RF",-0.131658458473079,0.010959597020322,-0.153284273122021,-0.110032643824136,12.2186135601425,6.9522752212194,0,0.44
"tinfect","2017/HAN/LN_NF_RF",-0.142708634956808,0.0104491533235362,-0.16332722636981,-0.122090043543806,10.3480243267678,4.63967892849547,0,0.51
"tinfect","2017/QLB/HN_NF_RF",-0.292933408474259,0.0147989993393787,-0.322135250121336,-0.263731566827181,35.0569958071658,23.3396594681954,0,0.69
"tinfect","2017/QLB/LN_NF_RF",-0.305155525387246,0.0107655372124601,-0.326398415241796,-0.283912635532696,29.1817388359652,16.9755178204754,0,0.82
